# Rescue Logfile. Created by GNU ddrescue version 1.19
# Command line: ddrescue -b 2048 -d -r 3 -v /dev/sr0 image.iso image.log
# Start time:   2015-10-09 19:52:25
# Current time: 2015-10-09 23:19:57
# Scraping failed blocks... (forwards)
# current_pos  current_status
0xD37FB000     /
#      pos        size  status
0xDA8CF800  0x0004A000  /
0xDA919800  0x00000800  -
0xDA91A000  0x00023000  +
0xDA93D000  0x00000800  -
0xDA93D800  0x00081000  /
0xDA9BE800  0x00000800  -
0xDA9BF000  0x00045000  +
0xDAA04000  0x00000800  -
0xDAA04800  0x0007C000  /
0xDAA80800  0x00000800  -
0xDAA81000  0x0004D000  +
0xDAACE000  0x00000800  -
0xDAACE800  0x00051000  /
0xDAB1F800  0x00000800  -
0xDAB20000  0x00036000  +
0xDAB56000  0x00000800  -
0xDAB56800  0x0003D000  /
0xDAB93800  0x00000800  -
0xDAB94000  0x00035000  +
0xDABC9000  0x00000800  -
0xDABC9800  0x0004A000  /
0xDAC13800  0x00000800  -
0xDAC14000  0x0001F000  +
0xDAC33000  0x00000800  -
0xDAC33800  0x0003D000  /
0xDAC70800  0x00000800  -
0xDAC71000  0x00045000  +
0xDACB6000  0x00000800  -
0xDACB6800  0x0004A000  /
0xDAD00800  0x00000800  -
0xDAD01000  0x0002B000  +
0xDAD2C000  0x00000800  -
0xDAD2C800  0x0007C000  /
0xDADA8800  0x00000800  -
0xDADA9000  0x00054000  +
0xDADFD000  0x00000800  -
0xDADFD800  0x0003D000  /
0xDAE3A800  0x00000800  -
0xDAE3B000  0x00025000  +
0xDAE60000  0x00000800  -
0xDAE60800  0x0003D000  /
0xDAE9D800  0x00000800  -
0xDAE9E000  0x0002F000  +
0xDAECD000  0x00000800  -
0xDAECD800  0x00074000  /
0xDAF41800  0x00000800  -
0xDAF42000  0x00047000  +
0xDAF89000  0x00000800  -
0xDAF89800  0x0003D000  /
0xDAFC6800  0x00000800  -
0xDAFC7000  0x00025000  +
0xDAFEC000  0x00000800  -
0xDAFEC800  0x0003D000  /
0xDB029800  0x00000800  -
0xDB02A000  0x00027000  +
0xDB051000  0x00000800  -
0xDB051800  0x0004A000  /
0xDB09B800  0x00000800  -
0xDB09C000  0x00034000  +
0xDB0D0000  0x00000800  -
0xDB0D0800  0x0004A000  /
0xDB11A800  0x00000800  -
0xDB11B000  0x0001B000  +
0xDB136000  0x00000800  -
0xDB136800  0x0003D000  /
0xDB173800  0x00000800  -
0xDB174000  0x00036000  +
0xDB1AA000  0x00000800  -
0xDB1AA800  0x0004A000  /
0xDB1F4800  0x00000800  -
0xDB1F5000  0x00018000  +
0xDB20D000  0x00000800  -
0xDB20D800  0x0004A000  /
0xDB257800  0x00000800  -
0xDB258000  0x0002F000  +
0xDB287000  0x00000800  -
0xDB287800  0x0003D000  /
0xDB2C4800  0x00000800  -
0xDB2C5000  0x0001F000  +
0xDB2E4000  0x00000800  -
0xDB2E4800  0x0004A000  /
0xDB32E800  0x00000800  -
0xDB32F000  0x0001D000  +
0xDB34C000  0x00000800  -
0xDB34C800  0x0004A000  /
0xDB396800  0x00000800  -
0xDB397000  0x00018000  +
0xDB3AF000  0x00000800  -
0xDB3AF800  0x0004A000  /
0xDB3F9800  0x00000800  -
0xDB3FA000  0x00019000  +
0xDB413000  0x00000800  -
0xDB413800  0x0004A000  /
0xDB45D800  0x00000800  -
0xDB45E000  0x0001D000  +
0xDB47B000  0x00000800  -
0xDB47B800  0x0004A000  /
0xDB4C5800  0x00000800  -
0xDB4C6000  0x00023000  +
0xDB4E9000  0x00000800  -
0xDB4E9800  0x0004A000  /
0xDB533800  0x00000800  -
0xDB534000  0x0001E000  +
0xDB552000  0x00000800  -
0xDB552800  0x0003D000  /
0xDB58F800  0x00000800  -
0xDB590000  0x0001E000  +
0xDB5AE000  0x00000800  -
0xDB5AE800  0x0004A000  /
0xDB5F8800  0x00000800  -
0xDB5F9000  0x00015000  +
0xDB60E000  0x00000800  -
0xDB60E800  0x0004A000  /
0xDB658800  0x00000800  -
0xDB659000  0x00027000  +
0xDB680000  0x00000800  -
0xDB680800  0x0004A000  /
0xDB6CA800  0x00000800  -
0xDB6CB000  0x0001E000  +
0xDB6E9000  0x00000800  -
0xDB6E9800  0x0004A000  /
0xDB733800  0x00000800  -
0xDB734000  0x00014000  +
0xDB748000  0x00000800  -
0xDB748800  0x00077000  /
0xDB7BF800  0x00000800  -
0xDB7C0000  0x0002A000  +
0xDB7EA000  0x00000800  -
0xDB7EA800  0x0003D000  /
0xDB827800  0x00000800  -
0xDB828000  0x0001D000  +
0xDB845000  0x00000800  -
0xDB845800  0x0003D000  /
0xDB882800  0x00000800  -
0xDB883000  0x0001D000  +
0xDB8A0000  0x00000800  -
0xDB8A0800  0x0004A000  /
0xDB8EA800  0x00000800  -
0xDB8EB000  0x00023000  +
0xDB90E000  0x00000800  -
0xDB90E800  0x0005B000  /
0xDB969800  0x00000800  -
0xDB96A000  0x00041000  +
0xDB9AB000  0x00000800  -
0xDB9AB800  0x0006A000  /
0xDBA15800  0x00000800  -
0xDBA16000  0x00055000  +
0xDBA6B000  0x00000800  -
0xDBA6B800  0x0004A000  /
0xDBAB5800  0x00000800  -
0xDBAB6000  0x00036000  +
0xDBAEC000  0x00000800  -
0xDBAEC800  0x0003D000  /
0xDBB29800  0x00000800  -
0xDBB2A000  0x0003F000  +
0xDBB69000  0x00000800  -
0xDBB69800  0x00042000  /
0xDBBAB800  0x00000800  -
0xDBBAC000  0x0003F000  +
0xDBBEB000  0x00000800  -
0xDBBEB800  0x00063000  /
0xDBC4E800  0x00000800  -
0xDBC4F000  0x0005E000  +
0xDBCAD000  0x00000800  -
0xDBCAD800  0x00045000  /
0xDBCF2800  0x00000800  -
0xDBCF3000  0x00034000  +
0xDBD27000  0x00000800  -
0xDBD27800  0x0003D000  /
0xDBD64800  0x00000800  -
0xDBD65000  0x0003F000  +
0xDBDA4000  0x00000800  -
0xDBDA4800  0x0004A000  /
0xDBDEE800  0x00000800  -
0xDBDEF000  0x00044000  +
0xDBE33000  0x00000800  -
0xDBE33800  0x0004A000  /
0xDBE7D800  0x00000800  -
0xDBE7E000  0x0003F000  +
0xDBEBD000  0x00000800  -
0xDBEBD800  0x0004A000  /
0xDBF07800  0x00000800  -
0xDBF08000  0x0003F000  +
0xDBF47000  0x00000800  -
0xDBF47800  0x0004A000  /
0xDBF91800  0x00000800  -
0xDBF92000  0x0003A000  +
0xDBFCC000  0x00000800  -
0xDBFCC800  0x0004A000  /
0xDC016800  0x00000800  -
0xDC017000  0x00042000  +
0xDC059000  0x00000800  -
0xDC059800  0x0004A000  /
0xDC0A3800  0x00000800  -
0xDC0A4000  0x00041000  +
0xDC0E5000  0x00000800  -
0xDC0E5800  0x0004A000  /
0xDC12F800  0x00000800  -
0xDC130000  0x00045000  +
0xDC175000  0x00000800  -
0xDC175800  0x00074000  /
0xDC1E9800  0x00000800  -
0xDC1EA000  0x00074000  +
0xDC25E000  0x00000800  -
0xDC25E800  0x00045000  /
0xDC2A3800  0x00000800  -
0xDC2A4000  0x0003A000  +
0xDC2DE000  0x00000800  -
0xDC2DE800  0x0003D000  /
0xDC31B800  0x00000800  -
0xDC31C000  0x0002D000  +
0xDC349000  0x00000800  -
0xDC349800  0x0004A000  /
0xDC393800  0x00000800  -
0xDC394000  0x00028000  +
0xDC3BC000  0x00000800  -
0xDC3BC800  0x0004A000  /
0xDC406800  0x00000800  -
0xDC407000  0x0002C000  +
0xDC433000  0x00000800  -
0xDC433800  0x0004A000  /
0xDC47D800  0x00000800  -
0xDC47E000  0x0002B000  +
0xDC4A9000  0x00000800  -
0xDC4A9800  0x0004A000  /
0xDC4F3800  0x00000800  -
0xDC4F4000  0x00024000  +
0xDC518000  0x00000800  -
0xDC518800  0x0004A000  /
0xDC562800  0x00000800  -
0xDC563000  0x00034000  +
0xDC597000  0x00000800  -
0xDC597800  0x0004A000  /
0xDC5E1800  0x00000800  -
0xDC5E2000  0x0003A000  +
0xDC61C000  0x00000800  -
0xDC61C800  0x0004A000  /
0xDC666800  0x00000800  -
0xDC667000  0x0003C000  +
0xDC6A3000  0x00000800  -
0xDC6A3800  0x0004A000  /
0xDC6ED800  0x00000800  -
0xDC6EE000  0x0003B000  +
0xDC729000  0x00000800  -
0xDC729800  0x0007C000  /
0xDC7A5800  0x00000800  -
0xDC7A6000  0x07672000  +
0xE3E18000  0x00000800  -
0xE3E18800  0x00007000  /
0xE3E1F800  0x00000800  -
0xE3E20000  0x00018000  +
0xE3E38000  0x00000800  -
0xE3E38800  0x00027000  /
0xE3E5F800  0x00000800  -
0xE3E60000  0x00018000  +
0xE3E78000  0x00000800  -
0xE3E78800  0x00017000  /
0xE3E8F800  0x00000800  -
0xE3E90000  0x00008000  +
0xE3E98000  0x00000800  -
0xE3E98800  0x00027000  /
0xE3EBF800  0x00000800  -
0xE3EC0000  0x00010000  +
0xE3ED0000  0x00000800  -
0xE3ED0800  0x0004A000  /
0xE3F1A800  0x00000800  -
0xE3F1B000  0x00015000  +
0xE3F30000  0x00000800  -
0xE3F30800  0x0001F000  /
0xE3F4F800  0x00000800  -
0xE3F50000  0x00038000  +
0xE3F88000  0x00000800  -
0xE3F88800  0x00017000  /
0xE3F9F800  0x00000800  -
0xE3FA0000  0x00008000  +
0xE3FA8000  0x00000800  -
0xE3FA8800  0x00027000  /
0xE3FCF800  0x00000800  -
0xE3FD0000  0x00018000  +
0xE3FE8000  0x00000800  -
0xE3FE8800  0x00017000  /
0xE3FFF800  0x00000800  -
0xE4000000  0x00190000  +
0xE4190000  0x00000800  -
0xE4190800  0x0000E000  /
0xE419E800  0x00000800  -
0xE419F000  0x00011000  +
0xE41B0000  0x00000800  -
0xE41B0800  0x0002F000  /
0xE41DF800  0x00000800  -
0xE41E0000  0x00010000  +
0xE41F0000  0x00000800  -
0xE41F0800  0x00047000  /
0xE4237800  0x00000800  -
0xE4238000  0x00010000  +
0xE4248000  0x00000800  -
0xE4248800  0x00047000  /
0xE428F800  0x00000800  -
0xE4290000  0x00018000  +
0xE42A8000  0x00000800  -
0xE42A8800  0x00017000  /
0xE42BF800  0x00000800  -
0xE42C0000  0x00008000  +
0xE42C8000  0x00000800  -
0xE42C8800  0x00027000  /
0xE42EF800  0x00000800  -
0xE42F0000  0x00010000  +
0xE4300000  0x00000800  -
0xE4300800  0x00007000  /
0xE4307800  0x00000800  -
0xE4308000  0x00018000  +
0xE4320000  0x00000800  -
0xE4320800  0x0002F000  /
0xE434F800  0x00000800  -
0xE4350000  0x00010000  +
0xE4360000  0x00000800  -
0xE4360800  0x00027000  /
0xE4387800  0x00000800  -
0xE4388000  0x00018000  +
0xE43A0000  0x00000800  -
0xE43A0800  0x00007000  /
0xE43A7800  0x00000800  -
0xE43A8000  0x00030000  +
0xE43D8000  0x00000800  -
0xE43D8800  0x00017000  /
0xE43EF800  0x00000800  -
0xE43F0000  0x00048000  +
0xE4438000  0x00000800  -
0xE4438800  0x00007000  /
0xE443F800  0x00000800  -
0xE4440000  0x00007000  +
0xE4447000  0x00000800  -
0xE4447800  0x00008000  /
0xE444F800  0x00000800  -
0xE4450000  0x00020000  +
0xE4470000  0x00000800  -
0xE4470800  0x0001F000  /
0xE448F800  0x00000800  -
0xE4490000  0x00020000  +
0xE44B0000  0x00000800  -
0xE44B0800  0x00007000  /
0xE44B7800  0x00000800  -
0xE44B8000  0x00038000  +
0xE44F0000  0x00000800  -
0xE44F0800  0x0002D000  /
0xE451D800  0x00000800  -
0xE451E000  0x0000A000  +
0xE4528000  0x00000800  -
0xE4528800  0x00007000  /
0xE452F800  0x00000800  -
0xE4530000  0x00018000  +
0xE4548000  0x00000800  -
0xE4548800  0x00007000  /
0xE454F800  0x00000800  -
0xE4550000  0x00005000  +
0xE4555000  0x00000800  -
0xE4555800  0x0003A000  /
0xE458F800  0x00000800  -
0xE4590000  0x00018000  +
0xE45A8000  0x00000800  -
0xE45A8800  0x00007000  /
0xE45AF800  0x00000800  -
0xE45B0000  0x00018000  +
0xE45C8000  0x00000800  -
0xE45C8800  0x00007000  /
0xE45CF800  0x00000800  -
0xE45D0000  0x0000A000  +
0xE45DA000  0x00000800  -
0xE45DA800  0x00015000  /
0xE45EF800  0x00000800  -
0xE45F0000  0x00010000  +
0xE4600000  0x00000800  -
0xE4600800  0x00047000  /
0xE4647800  0x00000800  -
0xE4648000  0x00038000  +
0xE4680000  0x00000800  -
0xE4680800  0x0001F000  /
0xE469F800  0x00000800  -
0xE46A0000  0x00018000  +
0xE46B8000  0x00000800  -
0xE46B8800  0x00007000  /
0xE46BF800  0x00000800  -
0xE46C0000  0x0000F000  +
0xE46CF000  0x00001000  -
0xE46D0000  0x00008000  +
0xE46D8000  0x00000800  -
0xE46D8800  0x00027000  /
0xE46FF800  0x00000800  -
0xE4700000  0x00018000  +
0xE4718000  0x00000800  -
0xE4718800  0x00007000  /
0xE471F800  0x00000800  -
0xE4720000  0x0000E000  +
0xE472E000  0x00000800  -
0xE472E800  0x00001000  /
0xE472F800  0x00000800  -
0xE4730000  0x00008000  +
0xE4738000  0x00000800  -
0xE4738800  0x00027000  /
0xE475F800  0x00000800  -
0xE4760000  0x00010000  +
0xE4770000  0x00000800  -
0xE4770800  0x00008000  /
0xE4778800  0x00000800  -
0xE4779000  0x00017000  +
0xE4790000  0x00000800  -
0xE4790800  0x0002F000  /
0xE47BF800  0x00000800  -
0xE47C0000  0x00010000  +
0xE47D0000  0x00000800  -
0xE47D0800  0x0004F000  /
0xE481F800  0x00000800  -
0xE4820000  0x00008000  +
0xE4828000  0x00000800  -
0xE4828800  0x00027000  /
0xE484F800  0x00000800  -
0xE4850000  0x00015000  +
0xE4865000  0x00000800  -
0xE4865800  0x0000A000  /
0xE486F800  0x00000800  -
0xE4870000  0x00018000  +
0xE4888000  0x00000800  -
0xE4888800  0x00017000  /
0xE489F800  0x00000800  -
0xE48A0000  0x00008000  +
0xE48A8000  0x00000800  -
0xE48A8800  0x00007000  /
0xE48AF800  0x00000800  -
0xE48B0000  0x00010000  +
0xE48C0000  0x00000800  -
0xE48C0800  0x0000F000  /
0xE48CF800  0x00000800  -
0xE48D0000  0x00010000  +
0xE48E0000  0x00000800  -
0xE48E0800  0x00047000  /
0xE4927800  0x00000800  -
0xE4928000  0x00070000  +
0xE4998000  0x00000800  -
0xE4998800  0x00017000  /
0xE49AF800  0x00000800  -
0xE49B0000  0x00008000  +
0xE49B8000  0x00000800  -
0xE49B8800  0x00027000  /
0xE49DF800  0x00000800  -
0xE49E0000  0x00168000  +
0xE4B48000  0x00000800  -
0xE4B48800  0x00017000  /
0xE4B5F800  0x00000800  -
0xE4B60000  0x00028000  +
0xE4B88000  0x00000800  -
0xE4B88800  0x00007000  /
0xE4B8F800  0x00000800  -
0xE4B90000  0x00050000  +
0xE4BE0000  0x00000800  -
0xE4BE0800  0x00047000  /
0xE4C27800  0x00000800  -
0xE4C28000  0x00018000  +
0xE4C40000  0x00000800  -
0xE4C40800  0x00007000  /
0xE4C47800  0x00000800  -
0xE4C48000  0x0000D000  +
0xE4C55000  0x00000800  -
0xE4C55800  0x0000A000  /
0xE4C5F800  0x00000800  -
0xE4C60000  0x00038000  +
0xE4C98000  0x00000800  -
0xE4C98800  0x00007000  /
0xE4C9F800  0x00000800  -
0xE4CA0000  0x00018000  +
0xE4CB8000  0x00000800  -
0xE4CB8800  0x00027000  /
0xE4CDF800  0x00000800  -
0xE4CE0000  0x00018000  +
0xE4CF8000  0x00000800  -
0xE4CF8800  0x00007000  /
0xE4CFF800  0x00000800  -
0xE4D00000  0x0000E000  +
0xE4D0E000  0x00000800  -
0xE4D0E800  0x00001000  /
0xE4D0F800  0x00000800  -
0xE4D10000  0x00027000  +
0xE4D37000  0x00000800  -
0xE4D37800  0x00028000  /
0xE4D5F800  0x00000800  -
0xE4D60000  0x00010000  +
0xE4D70000  0x00000800  -
0xE4D70800  0x0000F000  /
0xE4D7F800  0x00000800  -
0xE4D80000  0x00010000  +
0xE4D90000  0x00000800  -
0xE4D90800  0x0001F000  /
0xE4DAF800  0x00000800  -
0xE4DB0000  0x00040000  +
0xE4DF0000  0x00000800  -
0xE4DF0800  0x0001F000  /
0xE4E0F800  0x00000800  -
0xE4E10000  0x00018000  +
0xE4E28000  0x00000800  -
0xE4E28800  0x00007000  /
0xE4E2F800  0x00000800  -
0xE4E30000  0x00018000  +
0xE4E48000  0x00000800  -
0xE4E48800  0x00027000  /
0xE4E6F800  0x00000800  -
0xE4E70000  0x00018000  +
0xE4E88000  0x00000800  -
0xE4E88800  0x00007000  /
0xE4E8F800  0x00000800  -
0xE4E90000  0x00018000  +
0xE4EA8000  0x00000800  -
0xE4EA8800  0x00027000  /
0xE4ECF800  0x00000800  -
0xE4ED0000  0x00010000  +
0xE4EE0000  0x00000800  -
0xE4EE0800  0x0004F000  /
0xE4F2F800  0x00000800  -
0xE4F30000  0x00010000  +
0xE4F40000  0x00000800  -
0xE4F40800  0x00027000  /
0xE4F67800  0x00000800  -
0xE4F68000  0x0000D000  +
0xE4F75000  0x00000800  -
0xE4F75800  0x0001A000  /
0xE4F8F800  0x00000800  -
0xE4F90000  0x00008000  +
0xE4F98000  0x00000800  -
0xE4F98800  0x00027000  /
0xE4FBF800  0x00000800  -
0xE4FC0000  0x00018000  +
0xE4FD8000  0x00000800  -
0xE4FD8800  0x00007000  /
0xE4FDF800  0x00000800  -
0xE4FE0000  0x000F0000  +
0xE50D0000  0x00000800  -
0xE50D0800  0x00027000  /
0xE50F7800  0x00000800  -
0xE50F8000  0x00016000  +
0xE510E000  0x00000800  -
0xE510E800  0x00011000  /
0xE511F800  0x00000800  -
0xE5120000  0x00008000  +
0xE5128000  0x00000800  -
0xE5128800  0x00030000  /
0xE5158800  0x00000800  -
0xE5159000  0x00014000  +
0xE516D000  0x00000800  -
0xE516D800  0x00002000  /
0xE516F800  0x00000800  -
0xE5170000  0x00018000  +
0xE5188000  0x00000800  -
0xE5188800  0x00017000  /
0xE519F800  0x00000800  -
0xE51A0000  0x00008000  +
0xE51A8000  0x00000800  -
0xE51A8800  0x0000F000  /
0xE51B7800  0x00000800  -
0xE51B8000  0x00100000  +
0xE52B8000  0x00000800  -
0xE52B8800  0x00017000  /
0xE52CF800  0x00000800  -
0xE52D0000  0x00200000  +
0xE54D0000  0x00000800  -
0xE54D0800  0x0002F000  /
0xE54FF800  0x00000800  -
0xE5500000  0x00050000  +
0xE5550000  0x00000800  -
0xE5550800  0x0001F000  /
0xE556F800  0x00000800  -
0xE5570000  0x00058000  +
0xE55C8000  0x00000800  -
0xE55C8800  0x00027000  /
0xE55EF800  0x00000800  -
0xE55F0000  0x00018000  +
0xE5608000  0x00000800  -
0xE5608800  0x00017000  /
0xE561F800  0x00000800  -
0xE5620000  0x00040000  +
0xE5660000  0x00000800  -
0xE5660800  0x0003E000  /
0xE569E800  0x00000800  -
0xE569F000  0x0003D000  +
0xE56DC000  0x00000800  -
0xE56DC800  0x00033000  /
0xE570F800  0x00000800  -
0xE5710000  0x001B8000  +
0xE58C8000  0x00000800  -
0xE58C8800  0x00017000  /
0xE58DF800  0x00000800  -
0xE58E0000  0x00008000  +
0xE58E8000  0x00000800  -
0xE58E8800  0x00006000  /
0xE58EE800  0x00000800  -
0xE58EF000  0x00062000  +
0xE5951000  0x00000800  -
0xE5951800  0x0001E000  /
0xE596F800  0x00000800  -
0xE5970000  0x00010000  +
0xE5980000  0x00000800  -
0xE5980800  0x0001F000  /
0xE599F800  0x00000800  -
0xE59A0000  0x00040000  +
0xE59E0000  0x00000800  -
0xE59E0800  0x0001F000  /
0xE59FF800  0x00000800  -
0xE5A00000  0x00018000  +
0xE5A18000  0x00000800  -
0xE5A18800  0x00030000  /
0xE5A48800  0x00000800  -
0xE5A49000  0x00040000  +
0xE5A89000  0x00000800  -
0xE5A89800  0x00006000  /
0xE5A8F800  0x00000800  -
0xE5A90000  0x00028000  +
0xE5AB8000  0x00000800  -
0xE5AB8800  0x00022000  /
0xE5ADA800  0x00000800  -
0xE5ADB000  0x00020000  +
0xE5AFB000  0x00000800  -
0xE5AFB800  0x00004000  /
0xE5AFF800  0x00000800  -
0xE5B00000  0x00010000  +
0xE5B10000  0x00000800  -
0xE5B10800  0x0004F000  /
0xE5B5F800  0x00000800  -
0xE5B60000  0x00040000  +
0xE5BA0000  0x00000800  -
0xE5BA0800  0x00007000  /
0xE5BA7800  0x00000800  -
0xE5BA8000  0x00021000  +
0xE5BC9000  0x00000800  -
0xE5BC9800  0x00026000  /
0xE5BEF800  0x00000800  -
0xE5BF0000  0x00008000  +
0xE5BF8000  0x00000800  -
0xE5BF8800  0x00047000  /
0xE5C3F800  0x00000800  -
0xE5C40000  0x00018000  +
0xE5C58000  0x00000800  -
0xE5C58800  0x00007000  /
0xE5C5F800  0x00000800  -
0xE5C60000  0x00018000  +
0xE5C78000  0x00000800  -
0xE5C78800  0x00007000  /
0xE5C7F800  0x00000800  -
0xE5C80000  0x00031000  +
0xE5CB1000  0x00000800  -
0xE5CB1800  0x0003D000  /
0xE5CEE800  0x00000800  -
0xE5CEF000  0x001A2000  +
0xE5E91000  0x00000800  -
0xE5E91800  0x0001E000  /
0xE5EAF800  0x00000800  -
0xE5EB0000  0x00010000  +
0xE5EC0000  0x00000800  -
0xE5EC0800  0x0001B000  /
0xE5EDB800  0x00000800  -
0xE5EDC000  0x0000F000  +
0xE5EEB000  0x00000800  -
0xE5EEB800  0x00024000  /
0xE5F0F800  0x00000800  -
0xE5F10000  0x00008000  +
0xE5F18000  0x00000800  -
0xE5F18800  0x00010000  /
0xE5F28800  0x00000800  -
0xE5F29000  0x000E7000  +
0xE6010000  0x00000800  -
0xE6010800  0x0001F000  /
0xE602F800  0x00000800  -
0xE6030000  0x00310000  +
0xE6340000  0x00000800  -
0xE6340800  0x00007000  /
0xE6347800  0x00000800  -
0xE6348000  0x00018000  +
0xE6360000  0x00000800  -
0xE6360800  0x0002F000  /
0xE638F800  0x00000800  -
0xE6390000  0x00068000  +
0xE63F8000  0x00000800  -
0xE63F8800  0x00017000  /
0xE640F800  0x00000800  -
0xE6410000  0x00080000  +
0xE6490000  0x00000800  -
0xE6490800  0x00007000  /
0xE6497800  0x00000800  -
0xE6498000  0x00018000  +
0xE64B0000  0x00000800  -
0xE64B0800  0x00007000  /
0xE64B7800  0x00000800  -
0xE64B8000  0x00009000  +
0xE64C1000  0x00000800  -
0xE64C1800  0x0001E000  /
0xE64DF800  0x00000800  -
0xE64E0000  0x00010000  +
0xE64F0000  0x00000800  -
0xE64F0800  0x0000E000  /
0xE64FE800  0x00000800  -
0xE64FF000  0x00049000  +
0xE6548000  0x00000800  -
0xE6548800  0x00017000  /
0xE655F800  0x00000800  -
0xE6560000  0x00008000  +
0xE6568000  0x00000800  -
0xE6568800  0x0000D000  /
0xE6575800  0x00000800  -
0xE6576000  0x00012000  +
0xE6588000  0x00000800  -
0xE6588800  0x00005000  /
0xE658D800  0x00000800  -
0xE658E000  0x0001A000  +
0xE65A8000  0x00000800  -
0xE65A8800  0x00017000  /
0xE65BF800  0x00000800  -
0xE65C0000  0x00080000  +
0xE6640000  0x00000800  -
0xE6640800  0x0003C000  /
0xE667C800  0x00000800  -
0xE667D000  0x0005B000  +
0xE66D8000  0x00000800  -
0xE66D8800  0x00017000  /
0xE66EF800  0x00000800  -
0xE66F0000  0x00008000  +
0xE66F8000  0x00000800  -
0xE66F8800  0x0000F000  /
0xE6707800  0x00000800  -
0xE6708000  0x00088000  +
0xE6790000  0x00000800  -
0xE6790800  0x00018000  /
0xE67A8800  0x00000800  -
0xE67A9000  0x00027000  +
0xE67D0000  0x00000800  -
0xE67D0800  0x00007000  /
0xE67D7800  0x00000800  -
0xE67D8000  0x00018000  +
0xE67F0000  0x00000800  -
0xE67F0800  0x00007000  /
0xE67F7800  0x00000800  -
0xE67F8000  0x0000F000  +
0xE6807000  0x00000800  -
0xE6807800  0x00018000  /
0xE681F800  0x00000800  -
0xE6820000  0x000A8000  +
0xE68C8000  0x00000800  -
0xE68C8800  0x00006000  /
0xE68CE800  0x00000800  -
0xE68CF000  0x007E9000  +
0xE70B8000  0x00000800  -
0xE70B8800  0x00017000  /
0xE70CF800  0x00000800  -
0xE70D0000  0x00008000  +
0xE70D8000  0x00000800  -
0xE70D8800  0x00027000  /
0xE70FF800  0x00000800  -
0xE7100000  0x00018000  +
0xE7118000  0x00000800  -
0xE7118800  0x0001D000  /
0xE7135800  0x00000800  -
0xE7136000  0x0004A000  +
0xE7180000  0x00000800  -
0xE7180800  0x0003F000  /
0xE71BF800  0x00000800  -
0xE71C0000  0x00030000  +
0xE71F0000  0x00000800  -
0xE71F0800  0x0002F000  /
0xE721F800  0x00000800  -
0xE7220000  0x00008000  +
0xE7228000  0x00000800  -
0xE7228800  0x00008000  /
0xE7230800  0x00000800  -
0xE7231000  0x00057000  +
0xE7288000  0x00000800  -
0xE7288800  0x00017000  /
0xE729F800  0x00000800  -
0xE72A0000  0x03840000  +
0xEAAE0000  0x00000800  -
0xEAAE0800  0x0002E000  /
0xEAB0E800  0x00000800  -
0xEAB0F000  0x00031000  +
0xEAB40000  0x00000800  -
0xEAB40800  0x0001F000  /
0xEAB5F800  0x00000800  -
0xEAB60000  0x00078000  +
0xEABD8000  0x00000800  -
0xEABD8800  0x00017000  /
0xEABEF800  0x00000800  -
0xEABF0000  0x00008000  +
0xEABF8000  0x00000800  -
0xEABF8800  0x00035000  /
0xEAC2D800  0x00000800  -
0xEAC2E000  0x0000A000  +
0xEAC38000  0x00000800  -
0xEAC38800  0x00007000  /
0xEAC3F800  0x00000800  -
0xEAC40000  0x0000F000  +
0xEAC4F000  0x00000800  -
0xEAC4F800  0x00020000  /
0xEAC6F800  0x00000800  -
0xEAC70000  0x00080000  +
0xEACF0000  0x00000800  -
0xEACF0800  0x0002E000  /
0xEAD1E800  0x00000800  -
0xEAD1F000  0x00011000  +
0xEAD30000  0x00000800  -
0xEAD30800  0x00007000  /
0xEAD37800  0x00000800  -
0xEAD38000  0x00018000  +
0xEAD50000  0x00000800  -
0xEAD50800  0x0004F000  /
0xEAD9F800  0x00000800  -
0xEADA0000  0x00008000  +
0xEADA8000  0x00000800  -
0xEADA8800  0x0000F000  /
0xEADB7800  0x00000800  -
0xEADB8000  0x00010000  +
0xEADC8000  0x00000800  -
0xEADC8800  0x0000F000  /
0xEADD7800  0x00000800  -
0xEADD8000  0x00010000  +
0xEADE8000  0x00000800  -
0xEADE8800  0x00007000  /
0xEADEF800  0x00000800  -
0xEADF0000  0x00018000  +
0xEAE08000  0x00000800  -
0xEAE08800  0x00017000  /
0xEAE1F800  0x00000800  -
0xEAE20000  0x00008000  +
0xEAE28000  0x00000800  -
0xEAE28800  0x0000B000  /
0xEAE33800  0x00000800  -
0xEAE34000  0x00014000  +
0xEAE48000  0x00000800  -
0xEAE48800  0x00007000  /
0xEAE4F800  0x00000800  -
0xEAE50000  0x00018000  +
0xEAE68000  0x00000800  -
0xEAE68800  0x00007000  /
0xEAE6F800  0x00000800  -
0xEAE70000  0x00001000  +
0xEAE71000  0x00000800  -
0xEAE71800  0x0003E000  /
0xEAEAF800  0x00000800  -
0xEAEB0000  0x00010000  +
0xEAEC0000  0x00000800  -
0xEAEC0800  0x0000F000  /
0xEAECF800  0x00000800  -
0xEAED0000  0x00010000  +
0xEAEE0000  0x00000800  -
0xEAEE0800  0x0000F000  /
0xEAEEF800  0x00000800  -
0xEAEF0000  0x0000A000  +
0xEAEFA000  0x00000800  -
0xEAEFA800  0x00015000  /
0xEAF0F800  0x00000800  -
0xEAF10000  0x00010000  +
0xEAF20000  0x00000800  -
0xEAF20800  0x0004F000  /
0xEAF6F800  0x00000800  -
0xEAF70000  0x00008000  +
